from,to
15353955,763676086697914368
15353955,3321050279
15353955,789751580
15353955,343310221
15353955,1530532184
15353955,259813197
15353955,2204636654
15353955,2742957120
15353955,2482218692
15353955,3607923977
15353955,751156211307966464
15353955,180751869
15353955,767649305754800128
15353955,417121355
15353955,2808385408
15353955,2571290815
15353955,147497603
15353955,20904490
15353955,478419629
15353955,2479650001
15353955,841300000684539908
15353955,114709222
15353955,2981021782
15353955,2410983272
15353955,467551928
15353955,733608861135982592
15353955,1682847828
15353955,66967746
15353955,3020035396
15353955,849623201516855297
15353955,29171457
15353955,221822662
15353955,188860704
15353955,33459116
15353955,20241394
15353955,1053724531
15353955,357453751
15353955,99462511
15353955,581046937
15353955,3034737047
15353955,77112593
15353955,215964875
15353955,195044505
15353955,819171294600118274
15353955,3954563122
15353955,847818766838792192
15353955,860451778936098816
15353955,3634024875
15353955,80294798
15353955,804383407023226881
15353955,48681681
15353955,2414505733
15353955,40914713
15353955,36335047
15353955,2242180784
15353955,74117081
15353955,127505147
15353955,76963627
15353955,21313105
15353955,2228095184
15353955,2338456063
15353955,988974846
15353955,402025521
15353955,14932404
15353955,3322587963
15353955,27033505
15353955,720960693097340928
15353955,376123838
15353955,382750843
15353955,242750971
15353955,14625761
15353955,841317527158419457
15353955,177636040
15353955,63705398
15353955,1328954563
15353955,182389591
15353955,3664723276
15353955,833610780394258433
15353955,831093250077425665
15353955,797922305917775872
15353955,782575322088804360
15353955,93933903
15353955,2833191961
15353955,1690956625
15353955,783709175553617920
15353955,801139496297385988
15353955,2808934049
15353955,1496911194
15353955,2778573156
15353955,3369061475
15353955,36626666
15353955,4857604469
15353955,586485743
15353955,514352599
15353955,378430051
15353955,563863122
15353955,1221377785
15353955,761543938465497092
15353955,437593645
15353955,1436400252
15353955,3004013667
15353955,246894912
15353955,125304737
15353955,1943738238
15353955,27687564
15353955,1834263260
15353955,780794760235581440
15353955,2401651231
15353955,3438858075
15353955,2188621986
15353955,766964390352400384
15353955,814834274348236800
15353955,350424151
15353955,227328120
15353955,14128641
15353955,19397942
15353955,14314709
15353955,4827825796
15353955,3405716289
15353955,3674325437
15353955,85290127
15353955,398574619
15353955,476796527
15353955,753533493997662208
15353955,632832040
15353955,8630792
15353955,1446632138
15353955,237087413
15353955,179472922
15353955,470859281
15353955,247564142
15353955,447795954
15353955,748161008351457280
15353955,238374909
15353955,2515135916
15353955,3226351612
15353955,3814639875
15353955,1168472395
15353955,20608701
15353955,4220808585
15353955,123224805
15353955,830762894
15353955,746349980789673984
15353955,187503462
15353955,2810058017
15353955,756077339516268544
15353955,1139021772
15353955,31007186
15353955,376083215
15353955,781775545621213184
15353955,391272239
15353955,39047387
15353955,1006644163
15353955,739420713711505408
15353955,185551257
15353955,554298149
15353955,20058825
15353955,183396656
15353955,2731452877
15353955,2731418978
15353955,2731452277
15353955,2731436263
15353955,2716516619
15353955,2219207653
15353955,753646988151881728
15353955,746370947796602880
15353955,3246370096
15353955,330390486
15353955,3342700197
15353955,2927136861
15353955,3620719101
15353955,1667344250
15353955,3620865195
15353955,1667320146
15353955,750325303902429184
15353955,46072827
15353955,36327407
15353955,4927465991
15353955,4860098356
15353955,722702090448027648
15353955,20842825
15353955,878354648
15353955,2839430431
15353955,944709920
15353955,2775914176
15353955,3247974010
15353955,282710340
15353955,292393638
15353955,3378620842
15353955,82391708
15353955,748860607869386752
15353955,1913720618
15353955,2435315770
15353955,4901306050
15353955,1088837492
15353955,237700394
15353955,4735840156
15353955,32429400
15353955,337544827
15353955,165894272
15353955,403778734
15353955,77732185
15353955,1098670285
15353955,3402464566
15353955,568318642
15353955,1729258345
15353955,1437664975
15353955,702868174153375744
15353955,4783850415
15353955,614352062
15353955,3069913839
15353955,245207005
15353955,48292135
15353955,1707716437
15353955,619137770
15353955,722698050527956993
15353955,2433257156
15353955,3300510238
15353955,182999371
15353955,468531355
15353955,3404071125
15353955,3590233215
15353955,386500170
15353955,820441549
15353955,459591397
15353955,719272492133654528
15353955,62700987
15353955,3222407567
15353955,750628387
15353955,3739275376
15353955,262814466
15353955,855999530
15353955,1484553312
15353955,552582271
15353955,739745358968987648
15353955,3110800479
15353955,42703075
15353955,17536815
15353955,725976240
15353955,70671584
15353955,389502095
15353955,587513947
15353955,745170710
15353955,1374350064
15353955,1512902989
15353955,2340493141
15353955,2439067183
15353955,2492870010
15353955,2547961020
15353955,39743812
15353955,22377470
15353955,4794913036
15353955,2970203681
15353955,139663411
15353955,783214
15353955,3400312013
15353955,4856747519
15353955,224400256
15353955,232914203
15353955,423589658
15353955,44863776
15353955,27041654
15353955,16751505
15353955,2322575761
15353955,12455302
15353955,102700680
15353955,90424949
15353955,53044686
15353955,1117082868
15353955,1365244806
15353955,4159805337
15353955,4111532001
15353955,3252157690
15353955,21594477
15353955,27937612
15353955,21397708
15353955,1487313234
15353955,322016035
15353955,117777690
15353955,77234984
15353955,423300748
15353955,381532613
15353955,1201051748
15353955,62243836
15353955,37192921
15353955,110576660
15353955,1171457732
15353955,18938646
15353955,45527356
15353955,15861355
15353955,1115874631
15353955,2609294780
15353955,56644534
15353955,1560039144
15353955,23307018
15353955,2813855888
15353955,2354824892
15353955,2430321996
15353955,3945419241
15353955,66369181
15353955,14856951
15353955,14159148
15353955,1568105364
15353955,2389047428
15353955,1451773004
15353955,46394470
15353955,2327359038
15353955,3292777305
15353955,21678286
15353955,58316921
15353955,3306876845
15353955,224592767
15353955,29719911
15353955,144851263
15353955,146513211
15353955,271442031
15353955,130649891
15353955,234489024
15353955,6844292
15353955,158079127
15353955,277761722
15353955,20766889
15353955,364195112
15353955,2799160303
15353955,217585096
15353955,20422338
15353955,40426996
15353955,58481515
15353955,2896082529
15353955,1638776448
15353955,318988824
15353955,1575952254
15353955,380929695
15353955,98674435
15353955,36711363
15353955,16228565
15353955,506292870
15353955,160583127
15353955,22919277
15353955,3101678217
15353955,87899230
15353955,3074888975
15353955,528893424
15353955,1005471715
15353955,306956219
15353955,1354498824
15353955,567163131
15353955,2860553392
15353955,2894671869
15353955,302666251
15353955,22301442
15353955,1528708502
15353955,45840503
15353955,518706144
15353955,1294741
15353955,104615636
15353955,2289933919
15353955,24706309
15353955,15804774
15353955,857471436
15353955,355616314
15353955,5383942
15353955,1918285526
15353955,1396807465
15353955,185306056
15353955,305566550
15353955,401468817
15353955,20397267
15353955,226087776
15353955,3200186195
15353955,388285372
15353955,2905323064
15353955,70922877
15353955,3235334092
15353955,1722371821
15353955,2978299163
15353955,57438280
15353955,20635673
15353955,501581808
15353955,248587108
15353955,24907792
15353955,17396865
15353955,605594559
15353955,17430435
15353955,20134030
15353955,19294743
15353955,2967999436
15353955,3074885560
15353955,31694735
15353955,1410302630
15353955,15018004
15353955,235084558
15353955,56169454
15353955,544397215
15353955,116424578
15353955,299638999
15353955,80848486
15353955,1870998606
15353955,1629795883
15353955,1704312426
15353955,532087444
15353955,152838575
15353955,2979023895
15353955,17266085
15353955,868735322
15353955,22987905
15353955,79320096
15353955,350958562
15353955,291690583
15353955,5120691
15353955,801389762
15353955,28323892
15353955,425860025
15353955,300355838
15353955,17720465
15353955,441052871
15353955,18637730
15353955,137645230
15353955,151532036
15353955,49607083
15353955,238099607
15353955,832734967
15353955,43669199
15353955,78731360
15353955,52307864
15353955,171396868
15353955,18099511
15353955,57420624
15353955,417856150
15353955,756766530
15353955,76518929
15353955,36377520
15353955,56432029
15353955,9852672
15353955,212236087
15353955,353163827
15353955,1225696320
15353955,927783252
15353955,2324078020
15353955,518891781
15353955,786764
15353955,361192570
15353955,2802088633
15353955,2731427996
15353955,95727236
15353955,266989156
15353955,237895166
15353955,568286523
15353955,2731562552
15353955,1856764374
15353955,1498334178
15353955,63796828
15353955,475682061
15353955,50205528
15353955,106355048
15353955,52393483
15353955,739657886
15353955,311221836
15353955,20060820
15353955,1719486402
15353955,1128664597
15353955,2601835375
15353955,2541453144
15353955,960794857
15353955,1450556040
15353955,64540763
15353955,28453440
15353955,40639812
15353955,1849578168
15353955,535546728
15353955,132500869
15353955,87589608
15353955,849728088
15353955,92398758
15353955,976278979
15353955,160748751
15353955,418461294
15353955,2348215314
15353955,271970590
15353955,60835436
15353955,38142380
15353955,115986491
15353955,19773008
15353955,161691982
15353955,20446853
15353955,73366432
15353955,26985345
15353955,65357102
15353955,30331417
15353955,13265
15353955,1068121346
15353955,442847698
15353955,14973943
15353955,1588886442
15353955,1308120246
15353955,2412645007
15353955,539490824
15353955,5680622
15353955,2176732408
15353955,809864
15353955,731373667
15353955,125351426
15353955,2147575780
15353955,19825835
15353955,125813449
15353955,161243998
15353955,705048775
15353955,2282414522
15353955,270405643
15353955,50655273
15353955,397041712
15353955,373873475
15353955,324855878
15353955,1688598361
15353955,295633020
15353955,62489309
15353955,140144781
15353955,16017475
15353955,14515799
15353955,24773177
15353955,177129248
15353955,134793154
15353955,353070348
15353955,191948440
15353955,14862794
15353955,1654807026
15353955,22019922
15353955,1560556501
15353955,15926727
15353955,21867164
15353955,589969366
15353955,245499504
15353955,16608403
15353955,201631606
15353955,31959224
15353955,1356436014
15353955,240253031
15353955,1962411373
15353955,499746452
15353955,100855388
15353955,19407599
15353955,483302252
15353955,419827555
15353955,860045503
15353955,38660771
15353955,424127411
15353955,21312954
15353955,304409017
15353955,59736898
15353955,71266025
15353955,22120359
15353955,388837419
15353955,279144084
15353955,1692039991
15353955,276660526
15353955,15808647
15353955,15460048
15353955,176932593
15353955,104344963
15353955,217313010
15353955,9532402
15353955,50996697
15353955,46156513
15353955,16399949
15353955,218642374
15353955,236526490
15353955,97717208
15353955,1134172740
15353955,138850714
15353955,368947930
15353955,21575103
15353955,92776929
15353955,410050055
15353955,264340308
15353955,960218089
15353955,203560532
15353955,1130426875
15353955,14711491
15353955,66998204
15353955,544126975
15353955,617029524
15353955,21910500
15353955,20326751
15353955,19530134
15353955,259288589
15353955,14157134
15353955,19644592
15353955,25984418
15353955,136004952
15353955,49022134
15353955,147476095
15353955,78433570
15353955,64001425
15353955,14700117
15353955,130120037
15353955,15778426
15353955,208019751
15353955,83453988
15353955,206661388
15353955,1467139824
15353955,278056327
15353955,628286960
15353955,34348986
15353955,113193523
15353955,1655175464
15353955,112393152
15353955,346509766
15353955,1563222266
15353955,1426310359
15353955,143407071
15353955,1396575560
15353955,419013390
15353955,235735524
15353955,399375740
15353955,156067467
15353955,532284837
15353955,1086495242
15353955,986957773
15353955,58484947
15353955,863405239
15353955,1009155998
15353955,702803102
15353955,172326476
15353955,186090741
15353955,25657401
15353955,20763640
15353955,352650591
15353955,63442470
15353955,421877106
15353955,165767374
15353955,70702143
15353955,19062483
15353955,570857594
15353955,516612059
15353955,135945057
15353955,354880191
15353955,845781522
15353955,844290324
15353955,503394362
15353955,196103389
15353955,366655100
15353955,265582167
15353955,199222248
15353955,863221375
15353955,762119467
15353955,843296814
15353955,858374593
15353955,305188114
15353955,525826267
15353955,21615143
15353955,325674028
15353955,597530711
15353955,99343580
15353955,813826873
